Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
5/19/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,373,7,213,153,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.00,70.77,0.00,1.33,1.88%,57.10%,0.00,1.00
5/19/2020,ID-RI,Riau,5,0,0,5,105,6,62,37,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.82,17.29,0.00,0.99,5.71%,59.05%,2.50,1.00
5/19/2020,ID-SS,Sumatera Selatan,57,0,0,57,592,21,76,495,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.94,72.04,0.00,2.56,3.55%,12.84%,3.56,0.00
5/19/2020,ID-SR,Sulawesi Barat,2,0,2,0,77,2,25,50,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.28,49.36,0.00,1.28,2.60%,32.47%,,1.00
5/20/2020,ID-GO,Gorontalo,0,0,1,-1,28,2,15,11,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,23.72,0.00,1.69,7.14%,53.57%,1.00,1.00
5/20/2020,ID-MU,Maluku Utara,1,0,0,1,96,4,13,79,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,73.41,0.00,3.06,4.17%,13.54%,0.50,1.00
5/20/2020,ID-ST,Sulawesi Tengah,0,0,0,0,115,4,26,85,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,38.91,0.00,1.35,3.48%,22.61%,1.00,1.00
5/20/2020,ID-KU,Kalimantan Utara,0,0,0,0,160,1,51,108,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,246.76,0.00,1.54,0.63%,31.88%,0.00,1.00
5/20/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,199,4,25,170,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,75.51,0.00,1.52,2.01%,12.56%,0.00,1.00
5/20/2020,ID-SS,Sumatera Selatan,50,2,1,47,642,23,77,542,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.08,78.13,0.24,2.80,3.58%,11.99%,0.88,
5/20/2020,ID-SR,Sulawesi Barat,1,0,0,1,78,2,25,51,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,50.00,0.00,1.28,2.56%,32.05%,0.50,1.00
5/20/2020,ID-JA,Jambi,5,0,2,3,88,0,6,82,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,1.43,25.19,0.00,0.00,0.00%,6.82%,1.67,1.00
5/20/2020,ID-JB,Jawa Barat,169,0,1,168,1791,119,407,1265,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,3.74,39.66,0.00,2.63,6.64%,22.72%,8.05,0.00
5/20/2020,ID-KT,Kalimantan Tengah,9,0,18,-9,237,10,65,162,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,3.50,92.21,0.00,3.89,4.22%,27.43%,1.80,1.00
5/20/2020,ID-BB,Kepulauan Bangka Belitung,6,0,1,5,35,1,25,9,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,4.35,25.37,0.00,0.72,2.86%,71.43%,,1.00
5/20/2020,ID-PA,Papua,20,0,0,20,406,6,48,352,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,4.61,93.54,0.00,1.38,1.48%,11.82%,3.33,1.00
5/20/2020,IDN,Indonesia,693,21,108,564,19189,1242,4575,13372,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.61,72.36,0.08,4.68,6.47%,23.84%,1.43,0.70
5/20/2020,ID-BE,Bengkulu,0,0,6,-6,67,2,7,58,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,33.51,0.00,1.00,2.99%,10.45%,0.00,1.00
5/20/2020,ID-PB,Papua Barat,1,0,1,0,106,0,6,100,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.88,92.93,0.00,0.00,0.00%,5.66%,,1.00
5/20/2020,ID-KB,Kalimantan Barat,0,0,0,0,129,2,31,96,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,23.79,0.00,0.37,1.55%,24.03%,1.00,1.00
5/20/2020,ID-LA,Lampung,1,0,0,1,84,8,29,47,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.11,9.24,0.00,0.88,9.52%,34.52%,1.00,1.00
5/20/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,8,-6,194,8,114,72,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.55,53.43,0.00,2.20,4.12%,58.76%,0.29,1.00
5/20/2020,ID-JI,Jawa Timur,124,6,12,106,2434,227,375,1832,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,3.06,60.13,0.15,5.61,9.33%,15.41%,1.49,0.46
5/20/2020,ID-SN,Sulawesi Selatan,37,1,9,27,1092,55,366,671,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,3.92,115.84,0.11,5.83,5.04%,33.52%,0.79,
5/20/2020,ID-JK,DKI Jakarta,86,2,3,81,5643,440,1270,3933,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,7.93,520.28,0.18,40.57,7.80%,22.51%,0.90,0.29
5/20/2020,ID-JT,Jawa Tengah,17,0,1,16,1181,60,239,882,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.47,32.48,0.00,1.65,5.08%,20.24%,1.70,1.00
5/20/2020,ID-SB,Sumatera Barat,8,1,28,-21,428,23,146,259,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.45,77.55,0.18,4.17,5.37%,34.11%,0.73,
5/20/2020,ID-RI,Riau,1,0,1,0,106,6,63,37,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,17.45,0.00,0.99,5.66%,59.43%,0.20,1.00
5/20/2020,ID-AC,Aceh,0,0,0,0,18,1,15,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,3.43,0.00,0.19,5.56%,83.33%,1.00,1.00
5/20/2020,ID-BT,Banten,1,0,0,1,641,61,162,418,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.09,59.78,0.00,5.69,9.52%,25.27%,0.05,1.00
5/20/2020,ID-SU,Sumatera Utara,15,2,16,-3,243,31,74,138,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,1.01,16.34,0.13,2.08,12.76%,30.45%,1.50,2.00
5/20/2020,ID-SA,Sulawesi Utara,24,1,0,23,148,15,30,103,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,9.08,56.02,0.38,5.68,10.14%,20.27%,2.40,
5/20/2020,ID-BA,Bali,8,0,9,-1,362,2,269,91,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.90,85.86,0.00,0.47,0.55%,74.31%,2.00,1.00
5/20/2020,ID-KI,Kalimantan Timur,6,0,4,2,261,3,84,174,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,1.69,73.48,0.00,0.84,1.15%,32.18%,2.00,1.00
5/20/2020,ID-NB,Nusa Tenggara Barat,18,0,0,18,391,7,213,171,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,3.42,74.19,0.00,1.33,1.79%,54.48%,,1.00
5/20/2020,ID-NT,Nusa Tenggara Timur,5,0,0,5,76,1,6,69,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.92,14.04,0.00,0.18,1.32%,7.89%,1.67,1.00
5/20/2020,ID-KS,Kalimantan Selatan,59,4,0,55,542,55,76,411,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,14.67,134.72,0.99,13.67,10.15%,14.02%,1.28,0.80
5/20/2020,ID-KR,Kepulauan Riau,0,0,0,0,135,11,81,43,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,69.97,0.00,5.70,8.15%,60.00%,0.00,1.00
5/20/2020,ID-MA,Maluku,17,1,0,16,124,7,20,97,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,9.20,67.13,0.54,3.79,5.65%,16.13%,,
5/21/2020,ID-GO,Gorontalo,16,0,0,16,44,2,15,27,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,13.55,37.27,0.00,1.69,4.55%,34.09%,,1.00
5/21/2020,ID-ST,Sulawesi Tengah,2,0,11,-9,117,4,37,76,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,39.59,0.00,1.35,3.42%,31.62%,,1.00
5/21/2020,ID-SS,Sumatera Selatan,28,1,17,10,670,24,94,552,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,3.41,81.53,0.12,2.92,3.58%,14.03%,0.56,0.50
5/21/2020,ID-KT,Kalimantan Tengah,13,0,10,3,250,10,75,165,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,5.06,97.27,0.00,3.89,4.00%,30.00%,1.44,1.00
5/21/2020,ID-YO,Daerah Istimewa Yogyakarta,6,0,7,-1,200,8,121,71,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,1.65,55.08,0.00,2.20,4.00%,60.50%,3.00,1.00
5/21/2020,ID-KR,Kepulauan Riau,0,0,0,0,135,11,81,43,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,69.97,0.00,5.70,8.15%,60.00%,1.00,1.00
5/21/2020,ID-MA,Maluku,11,0,1,10,135,7,21,107,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,5.96,73.09,0.00,3.79,5.19%,15.56%,0.65,0.00
5/21/2020,ID-MU,Maluku Utara,1,0,0,1,97,4,13,80,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,74.17,0.00,3.06,4.12%,13.40%,1.00,1.00
5/21/2020,ID-KU,Kalimantan Utara,2,0,3,-1,162,1,54,107,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,3.08,249.84,0.00,1.54,0.62%,33.33%,,1.00
5/21/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,199,4,25,170,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,75.51,0.00,1.52,2.01%,12.56%,1.00,1.00
5/21/2020,ID-SR,Sulawesi Barat,8,0,0,8,86,2,25,59,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,5.13,55.13,0.00,1.28,2.33%,29.07%,8.00,1.00
5/21/2020,ID-JB,Jawa Barat,83,0,10,73,1874,119,417,1338,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.84,41.50,0.00,2.63,6.35%,22.25%,0.49,1.00
5/21/2020,ID-JA,Jambi,0,0,2,-2,88,0,8,80,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,25.19,0.00,0.00,0.00%,9.09%,0.00,1.00
5/21/2020,ID-BB,Kepulauan Bangka Belitung,1,0,1,0,36,1,26,9,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,26.09,0.00,0.72,2.78%,72.22%,0.17,1.00
5/21/2020,IDN,Indonesia,973,36,263,674,20162,1278,4838,14046,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.67,76.03,0.14,4.82,6.34%,24.00%,1.40,1.71
5/21/2020,ID-LA,Lampung,16,0,2,14,100,8,31,61,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,1.76,10.99,0.00,0.88,8.00%,31.00%,16.00,1.00
5/21/2020,ID-PA,Papua,1,0,0,1,407,6,48,353,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.23,93.77,0.00,1.38,1.47%,11.79%,0.05,1.00
5/21/2020,ID-BE,Bengkulu,2,0,2,0,69,2,9,58,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1.00,34.51,0.00,1.00,2.90%,13.04%,,1.00
5/21/2020,ID-KB,Kalimantan Barat,1,0,5,-4,130,2,36,92,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.18,23.97,0.00,0.37,1.54%,27.69%,,1.00
5/21/2020,ID-PB,Papua Barat,3,0,1,2,109,0,7,102,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,2.63,95.56,0.00,0.00,0.00%,6.42%,3.00,1.00
5/21/2020,ID-JI,Jawa Timur,492,13,16,463,2926,240,391,2295,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,12.15,72.28,0.32,5.93,8.20%,13.36%,3.97,2.17
5/21/2020,ID-JK,DKI Jakarta,71,9,131,-69,5714,449,1401,3864,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,6.55,526.82,0.83,41.40,7.86%,24.52%,0.83,4.50
5/21/2020,ID-AC,Aceh,0,0,0,0,18,1,15,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,3.43,0.00,0.19,5.56%,83.33%,1.00,1.00
5/21/2020,ID-KS,Kalimantan Selatan,8,4,1,3,550,59,77,414,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,1.99,136.71,0.99,14.67,10.73%,14.00%,0.14,1.00
5/21/2020,ID-SN,Sulawesi Selatan,33,3,31,-1,1125,58,397,670,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,3.50,119.34,0.32,6.15,5.16%,35.29%,0.89,3.00
5/21/2020,ID-JT,Jawa Tengah,25,0,2,23,1206,60,241,905,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.69,33.16,0.00,1.65,4.98%,19.98%,1.47,1.00
5/21/2020,ID-RI,Riau,1,0,3,-2,107,6,66,35,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,17.62,0.00,0.99,5.61%,61.68%,1.00,1.00
5/21/2020,ID-SB,Sumatera Barat,8,0,7,1,436,23,153,260,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.45,79.00,0.00,4.17,5.28%,35.09%,1.00,0.00
5/21/2020,ID-BT,Banten,54,3,9,42,695,64,171,460,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,5.04,64.82,0.28,5.97,9.21%,24.60%,54.00,
5/21/2020,ID-SA,Sulawesi Utara,30,4,0,26,178,19,30,129,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,11.36,67.38,1.51,7.19,10.67%,16.85%,1.25,4.00
5/21/2020,ID-NT,Nusa Tenggara Timur,3,0,0,3,79,1,6,72,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.55,14.60,0.00,0.18,1.27%,7.59%,0.60,1.00
5/21/2020,ID-SU,Sumatera Utara,23,1,0,22,266,32,74,160,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,1.55,17.88,0.07,2.15,12.03%,27.82%,1.53,0.50
5/21/2020,ID-BA,Bali,3,0,4,-1,365,2,273,90,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.71,86.57,0.00,0.47,0.55%,74.79%,0.38,1.00
5/21/2020,ID-NB,Nusa Tenggara Barat,17,0,4,13,408,7,217,184,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,3.23,77.42,0.00,1.33,1.72%,53.19%,0.94,1.00
5/21/2020,ID-KI,Kalimantan Timur,2,0,11,-9,263,3,95,165,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.56,74.04,0.00,0.84,1.14%,36.12%,0.33,1.00
5/22/2020,ID-GO,Gorontalo,3,0,2,1,47,2,17,28,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,2.54,39.81,0.00,1.69,4.26%,36.17%,0.19,1.00
5/22/2020,ID-SS,Sumatera Selatan,19,1,5,13,689,25,99,565,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,2.31,83.84,0.12,3.04,3.63%,14.37%,0.68,1.00
5/22/2020,ID-KR,Kepulauan Riau,1,0,4,-3,136,11,85,40,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.52,70.49,0.00,5.70,8.09%,62.50%,,1.00
5/22/2020,ID-SG,Sulawesi Tenggara,9,0,5,4,208,4,30,174,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,3.41,78.92,0.00,1.52,1.92%,14.42%,,1.00
5/22/2020,ID-BE,Bengkulu,0,0,0,0,69,2,9,58,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,34.51,0.00,1.00,2.90%,13.04%,0.00,1.00
5/22/2020,ID-NB,Nusa Tenggara Barat,54,0,3,51,462,7,220,235,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,10.25,87.66,0.00,1.33,1.52%,47.62%,3.18,1.00
5/22/2020,ID-KI,Kalimantan Timur,5,0,6,-1,268,3,101,164,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,1.41,75.45,0.00,0.84,1.12%,37.69%,2.50,1.00
5/22/2020,ID-ST,Sulawesi Tengah,1,0,0,1,118,4,37,77,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,39.92,0.00,1.35,3.39%,31.36%,0.50,1.00
5/22/2020,ID-KT,Kalimantan Tengah,36,4,15,17,286,14,90,182,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,14.01,111.27,1.56,5.45,4.90%,31.47%,2.77,
5/22/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,2,3,205,8,123,74,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,1.38,56.46,0.00,2.20,3.90%,60.00%,0.83,1.00
5/22/2020,ID-MA,Maluku,22,0,0,22,157,7,21,129,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,11.91,85.00,0.00,3.79,4.46%,13.38%,2.00,1.00
5/22/2020,ID-KU,Kalimantan Utara,1,0,3,-2,163,1,57,105,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,251.39,0.00,1.54,0.61%,34.97%,0.50,1.00
5/22/2020,ID-MU,Maluku Utara,2,0,0,2,99,4,13,82,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,1.53,75.70,0.00,3.06,4.04%,13.13%,2.00,1.00
5/22/2020,ID-SR,Sulawesi Barat,0,0,1,-1,86,2,26,58,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,55.13,0.00,1.28,2.33%,30.23%,0.00,1.00
5/22/2020,ID-JA,Jambi,2,0,0,2,90,0,8,82,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.57,25.76,0.00,0.00,0.00%,8.89%,,1.00
5/22/2020,ID-PA,Papua,27,0,0,27,434,6,48,380,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,6.22,99.99,0.00,1.38,1.38%,11.06%,27.00,1.00
5/22/2020,ID-JB,Jawa Barat,42,1,10,31,1916,120,427,1369,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.93,42.43,0.02,2.66,6.26%,22.29%,0.51,
5/22/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,36,1,26,9,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,26.09,0.00,0.72,2.78%,72.22%,0.00,1.00
5/22/2020,ID-LA,Lampung,4,0,5,-1,104,8,36,60,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.44,11.43,0.00,0.88,7.69%,34.62%,0.25,1.00
5/22/2020,IDN,Indonesia,634,48,219,367,20796,1326,5057,14413,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.39,78.42,0.18,5.00,6.38%,24.32%,0.65,1.33
